candidate_path,reference_path,line_number,reference_scope,reference_kind,matched_token,disposition
,docs/reports/evidence/m45-native-short-key-memory-attribution/phase-0-native-baseline/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m45-native-short-key-memory-attribution/phase-0-native-baseline/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m46-jyutping-native-wasm-memory-attribution/native-owner-reconciliation.md,82,evidence-doc,generic-output-name,m37_metrics.csv,informational
,docs/reports/evidence/m46-jyutping-native-wasm-memory-attribution/phase-0-native/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m46-jyutping-native-wasm-memory-attribution/phase-0-native/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m49-track-a-short-key-latency/final-native-benchmark/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m49-track-a-short-key-latency/final-native-benchmark/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m49-track-a-short-key-latency/phase-0-baseline/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m49-track-a-short-key-latency/phase-0-baseline/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m50-track-a-launch-readiness/final-native-benchmark/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m50-track-a-launch-readiness/final-native-benchmark/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m50-track-a-launch-readiness/memory-attribution/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m50-track-a-launch-readiness/memory-attribution/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m50-track-a-launch-readiness/phase-0-baseline/README.md,7,evidence-doc,generic-output-name,m37_metrics.csv,informational
,docs/reports/evidence/m50-track-a-launch-readiness/phase-0-baseline/README.md,22,evidence-doc,generic-output-name,m37_metrics.csv,informational
,docs/reports/evidence/m50-track-a-launch-readiness/phase-0-baseline/README.md,29,evidence-doc,generic-output-name,m37_metrics.csv,informational
,docs/reports/evidence/m50-track-a-launch-readiness/phase-0-baseline/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m50-track-a-launch-readiness/phase-0-baseline/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m50-track-a-launch-readiness/sentence-row/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m50-track-a-launch-readiness/sentence-row/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m50-track-a-launch-readiness/short-prefix-final/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m50-track-a-launch-readiness/short-prefix-final/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m52-track-a-guardrails-and-disposition/final-native-benchmark/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m52-track-a-guardrails-and-disposition/final-native-benchmark/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m52-track-a-guardrails-and-disposition/phase-0-baseline/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m52-track-a-guardrails-and-disposition/phase-0-baseline/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/gate-run-d/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\corrective-2026-07-04\gate-run-d\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/gate-run-d/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/gate-run-d/track-a-yune/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\corrective-2026-07-04\gate-run-d\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/gate-run-d/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/gate-run-e/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\corrective-2026-07-04\gate-run-e\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/gate-run-e/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/gate-run-e/track-a-yune/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\corrective-2026-07-04\gate-run-e\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/gate-run-e/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-a-byte-backed-default/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\corrective-2026-07-04\run-a-byte-backed-default\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-a-byte-backed-default/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-a-byte-backed-default/track-a-yune/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\corrective-2026-07-04\run-a-byte-backed-default\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-a-byte-backed-default/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-b-owned-optout/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\corrective-2026-07-04\run-b-owned-optout\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-b-owned-optout/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-b-owned-optout/track-a-yune/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\corrective-2026-07-04\run-b-owned-optout\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-b-owned-optout/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-c-owned-default/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\corrective-2026-07-04\run-c-owned-default\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-c-owned-default/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-c-owned-default/track-a-yune/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\corrective-2026-07-04\run-c-owned-default\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/corrective-2026-07-04/run-c-owned-default/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/final/review-m52-gate-verify/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/final/review-m52-gate-verify/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/final/verification-ratchet-no-go-2026-07-04/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\final\verification-ratchet-no-go-2026-07-04\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/final/verification-ratchet-no-go-2026-07-04/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/final/verification-ratchet-no-go-2026-07-04/track-a-yune/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\final\verification-ratchet-no-go-2026-07-04\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/final/verification-ratchet-no-go-2026-07-04/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/phase-0-baseline/gate-run-1/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\phase-0-baseline\gate-run-1\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/phase-0-baseline/gate-run-1/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/phase-0-baseline/gate-run-1/track-a-yune/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\phase-0-baseline\gate-run-1\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/phase-0-baseline/gate-run-1/track-a-yune/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/phase-0-baseline/gate-run-2-null-grammar-fast-path/product_path_status.csv,2,evidence-artifact,unresolved-path-reference,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m55-native-match-or-beat\phase-0-baseline\gate-run-2-null-grammar-fast-path\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m55-native-match-or-beat/phase-0-baseline/gate-run-2-null-grammar-fast-path/product_path_status.csv,2,evidence-artifact,generic-output-name,rsmarisa-luna_pinyin-string-table.marisa,informational
